Date,Sui_x,Solana_x,Ethereum_x,Polygon PoS_x,Avalanche C-Chain_x,Price,Open,High,Low,Vol.,Change %,Sui_y,Solana_y,Ethereum_y,Near_x,Aptos - Daily Active Addresses,Avalanche C-Chain - Daily Active Addresses,Bitcoin - Daily Active Addresses,BNB Chain - Daily Active Addresses,Cardano - Daily Active Addresses,Ethereum - Daily Active Addresses,Flow - Daily Active Addresses,Fuse - Daily Active Addresses,Gnosis Chain - Daily Active Addresses,Injective - Daily Active Addresses,Internet Computer - Daily Active Addresses,Multiversx - Daily Active Addresses,Near - Daily Active Addresses,Polkadot - Daily Active Addresses,Sei Network - Daily Active Addresses,Solana - Daily Active Addresses,Stellar - Daily Active Addresses,Sui - Daily Active Addresses,TON - Daily Active Addresses,Tron - Daily Active Addresses,Avalanche C-Chain_y,Ethereum_x.1,Near_y,Polygon PoS_y,Solana_x.1,Aptos_x,Avalanche C-Chain_x.1,Ethereum_y.1,Near_x.1,Sui_x.1,Polygon PoS_x.1,Solana_y.1,TON_x,Aptos_y,Avalanche C-Chain_y.1,Ethereum_x.2,Sui_y.1,Polygon PoS_y.1,Solana_x.2,TON_y,Aptos,Avalanche C-Chain,Ethereum_y.2,Near_y.1,Sui,Polygon PoS,Solana_y.2,TON,Arbitrum,Avalanche,Base,BNB Chain,Ethereum,Optimism,Solana,Tron,Tron.1
2022-08-01,0.0,5940818215.54,95515393248.46,2406931044.4700003,2853670372.5000005,,,,,,,0.0,0.0,0.0,2096.4736797857868,0.0,41405.28571428572,583366.0,776228.4285714285,62982.42857142857,494393.4285714286,175454.57142857142,40441.57142857143,3527.285714285714,141.71428571428572,0.0,23629.85714285714,10741.142857142857,3723.571428571429,0.0,732461.8571428572,37308.28571428572,0.0,2410.428571428572,1648825.5714285714,334.0,6104.0,555.0,4974.0,70.0,0.0,24.686054368714284,1660.834729446143,4.669204733,0.0,0.0,40.115829103857145,1.007195496557143,0.0,3586348260.0040703,143428322767.99597,0.0,3687156037.505221,0.0,0.0,0.0,583521494.5291835,22792132199.41576,0.0,0.0,359063991.65328926,0.0,0.0,1294548625.25,2853670372.5000005,0.0,11883188288.019997,95515393248.46,407453770.33,5940818215.54,0.0,33090277377.17001
2022-08-02,0.0,5939860633.455,95445341438.87334,2406546196.451667,2847273573.7283335,"4,512.50","4,484.00","4,523.75","4,456.25",1.46M,0.82%,0.0,0.0,0.0,2129.5797766760857,0.0,40347.11904761905,588134.3571428572,781869.6666666666,63419.61904761905,475141.3095238095,180063.85714285713,40388.666666666664,3552.904761904762,147.02380952380952,0.0,22865.97619047619,10908.642857142857,3728.1428571428573,0.0,725536.1428571428,36607.92857142857,0.0,2392.7857142857147,1624881.1428571427,329.5,6095.666666666667,545.8333333333334,4615.333333333333,68.83333333333333,0.0,25.332724244761906,1695.6341164816906,4.843373662190476,0.0,0.0,40.6832262495,1.0443890028214287,0.0,3495729494.83214,146404333595.3462,0.0,4155393049.6615863,0.0,0.0,0.0,579504872.9601647,22882068923.15924,0.0,0.0,446875096.0362317,0.0,0.0,1297772642.9416666,2847273573.7283335,0.0,11883004701.094997,95445341438.87334,461882730.99833333,5939860633.455,0.0,33089671053.046677
2022-08-03,0.0,5938903051.37,95375289629.28667,2406161348.4333334,2840876774.956667,"4,168.75","4,186.50","4,275.00","4,138.75",2.33M,-0.71%,0.0,0.0,0.0,2162.685873566385,0.0,39288.95238095238,592902.7142857143,787510.9047619047,63856.80952380953,455889.1904761905,184673.14285714284,40335.7619047619,3578.5238095238096,152.33333333333334,0.0,22102.095238095237,11076.142857142857,3732.714285714286,0.0,718610.4285714286,35907.57142857143,0.0,2375.1428571428573,1600936.7142857143,325.0,6087.333333333333,536.6666666666666,4256.666666666667,67.66666666666667,0.0,25.979394120809523,1730.433503517238,5.017542591380952,0.0,0.0,41.25062339514286,1.0815825090857145,0.0,3405110729.660209,149380344422.69638,0.0,4623630061.817952,0.0,0.0,0.0,575488251.3911458,22972005646.90272,0.0,0.0,534686200.4191742,0.0,0.0,1300996660.6333334,2840876774.956667,0.0,11882821114.169998,95375289629.28667,516311691.6666666,5938903051.37,0.0,33089064728.92334
2022-08-04,0.0,5937945469.285,95305237819.70001,2405776500.415,2834479976.1850004,"4,483.50","4,494.75","4,519.75","4,468.75",1.36M,-0.28%,0.0,0.0,0.0,2195.791970456684,0.0,38230.78571428572,597671.0714285714,793152.1428571428,64294.0,436637.0714285715,189282.42857142858,40282.857142857145,3604.142857142857,157.64285714285717,0.0,21338.214285714283,11243.642857142857,3737.2857142857147,0.0,711684.7142857143,35207.21428571429,0.0,2357.5,1576992.2857142857,320.5,6079.0,527.5,3898.0,66.5,0.0,26.62606399685714,1765.2328905527856,5.191711520571428,0.0,0.0,41.81802054078571,1.1187760153500002,0.0,3314491964.488279,152356355250.0466,0.0,5091867073.974318,0.0,0.0,0.0,571471629.822127,23061942370.646202,0.0,0.0,622497304.8021166,0.0,0.0,1304220678.325,2834479976.1850004,0.0,11882637527.244999,95305237819.70001,570740652.3349999,5937945469.285,0.0,33088458404.800007
2022-08-06,0.0,5936987887.200001,95235186010.11334,2405391652.396667,2828083177.4133334,"4,114.00","4,150.75","4,160.00","4,105.25",1.71M,-1.08%,0.0,0.0,0.0,2228.8980673469828,0.0,37172.61904761905,602439.4285714285,798793.380952381,64731.19047619048,417384.9523809524,193891.7142857143,40229.95238095238,3629.7619047619046,162.95238095238096,0.0,20574.333333333332,11411.142857142857,3741.857142857143,0.0,704759.0,34506.857142857145,0.0,2339.857142857143,1553047.857142857,316.0,6070.666666666667,518.3333333333334,3539.333333333333,65.33333333333333,0.0,27.272733872904762,1800.0322775883333,5.365880449761905,0.0,0.0,42.38541768642857,1.1559695216142858,0.0,3223873199.3163486,155332366077.39682,0.0,5560104086.130683,0.0,0.0,0.0,567455008.2531081,23151879094.389687,0.0,0.0,710308409.1850591,0.0,0.0,1307444696.0166667,2828083177.4133334,0.0,11882453940.319998,95235186010.11334,625169613.0033333,5936987887.200001,0.0,33087852080.676674
2022-08-07,0.0,5936030305.115001,95165134200.52667,2405006804.3783336,2821686378.6416664,"3,901.25","3,897.00","3,922.00","3,868.00",1.49M,-0.10%,0.0,0.0,0.0,2262.004164237282,0.0,36114.45238095238,607207.7857142857,804434.619047619,65168.38095238096,398132.8333333334,198501.0,40177.04761904762,3655.3809523809523,168.26190476190476,0.0,19810.45238095238,11578.642857142857,3746.4285714285716,0.0,697833.2857142858,33806.5,0.0,2322.214285714286,1529103.4285714286,311.5,6062.333333333333,509.1666666666667,3180.6666666666665,64.16666666666667,0.0,27.919403748952384,1834.8316646238807,5.54004937895238,0.0,0.0,42.952814832071425,1.1931630278785716,0.0,3133254434.144418,158308376904.747,0.0,6028341098.287048,0.0,0.0,0.0,563438386.6840893,23241815818.133167,0.0,0.0,798119513.5680015,0.0,0.0,1310668713.7083335,2821686378.6416664,0.0,11882270353.394999,95165134200.52667,679598573.6716666,5936030305.115001,0.0,33087245756.553337
2022-08-08,0.0,5935072723.030001,95095082390.94,2404621956.36,2815289579.87,"4,141.75","4,149.75","4,188.00","4,129.25",1.54M,-0.12%,0.0,0.0,0.0,2295.110261127581,0.0,35056.28571428572,611976.1428571428,810075.8571428572,65605.57142857143,378880.7142857143,203110.2857142857,40124.142857142855,3681.0,173.57142857142858,0.0,19046.571428571428,11746.142857142857,3751.0,0.0,690907.5714285715,33106.142857142855,0.0,2304.5714285714284,1505159.0,307.0,6054.0,500.0,2822.0,63.0,0.0,28.566073625,1869.6310516594283,5.714218308142857,0.0,0.0,43.52021197771428,1.2303565341428573,0.0,3042635668.9724874,161284387732.09723,0.0,6496578110.443414,0.0,0.0,0.0,559421765.1150705,23331752541.876648,0.0,0.0,885930617.950944,0.0,0.0,1313892731.4,2815289579.87,0.0,11882086766.47,95095082390.94,734027534.3399999,5935072723.030001,0.0,33086639432.430004
2022-08-09,0.0,5932043062.142501,94993942703.5075,2451579616.745,2784072824.8675,"4,005.50","3,980.00","4,011.50","3,942.75",2.36M,0.64%,0.0,0.0,0.0,3279.9740312575573,0.0,34866.857142857145,610453.6428571428,794873.6071428572,64674.25000000001,378263.8928571429,212749.17857142858,40012.07142857143,3738.1785714285716,176.35714285714286,0.0,19079.285714285714,11326.357142857143,3684.285714285714,0.0,688567.3571428572,33007.75,0.0,2391.142857142857,1488633.5357142857,307.5,6247.25,457.0,2811.0,62.5,0.0,27.59723236642857,1841.3630636409284,5.471355281928571,0.0,0.0,42.464594525821425,1.2226601605357144,0.0,2917669314.9645615,173315574250.62524,0.0,6529253238.293142,0.0,0.0,0.0,525089824.1710111,23845704351.12728,0.0,0.0,824769874.0064361,0.0,0.0,1322927934.5475001,2784072824.8675,0.0,11882099277.2475,94993942703.5075,730875701.7449999,5932043062.142501,0.0,33301454025.982506
2022-08-11,0.0,5929013401.255001,94892803016.07501,2498537277.13,2752856069.865,"3,835.25","3,812.75","3,867.00","3,792.75",1.88M,0.52%,0.0,0.0,0.0,4264.837801387534,0.0,34677.42857142857,608931.1428571428,779671.3571428572,63742.92857142858,377647.0714285715,222388.07142857145,39900.0,3795.357142857143,179.14285714285714,0.0,19112.0,10906.571428571428,3617.5714285714284,0.0,686227.142857143,32909.357142857145,0.0,2477.7142857142853,1472108.0714285714,308.0,6440.5,414.0,2800.0,62.0,0.0,26.628391107857144,1813.0950756224283,5.2284922557142846,0.0,0.0,41.40897707392857,1.2149637869285717,0.0,2792702960.9566355,185346760769.15323,0.0,6561928366.142872,0.0,0.0,0.0,490757883.2269517,24359656160.377914,0.0,0.0,763609130.0619284,0.0,0.0,1331963137.6950002,2752856069.865,0.0,11882111788.025,94892803016.07501,727723869.1499999,5929013401.255001,0.0,33516268619.535004
2022-08-12,0.0,5925983740.3675,94791663328.6425,2545494937.5150003,2721639314.8625,"3,965.75","3,935.75","3,977.25","3,916.00",1.71M,0.74%,0.0,0.0,0.0,5249.701571517509,0.0,34488.0,607408.6428571428,764469.1071428572,62811.607142857145,377030.25,232026.96428571432,39787.92857142857,3852.535714285714,181.92857142857142,0.0,19144.714285714283,10486.785714285714,3550.857142857143,0.0,683886.9285714286,32810.96428571428,0.0,2564.285714285714,1455582.6071428573,308.5,6633.75,371.0,2789.0,61.5,0.0,25.659549849285717,1784.8270876039285,4.985629229499999,0.0,0.0,40.353359622035704,1.2072674133214287,0.0,2667736606.9487095,197377947287.6812,0.0,6594603493.992601,0.0,0.0,0.0,456425942.28289235,24873607969.62855,0.0,0.0,702448386.1174207,0.0,0.0,1340998340.8425,2721639314.8625,0.0,11882124298.8025,94791663328.6425,724572036.555,5925983740.3675,0.0,33731083213.0875
2022-08-15,0.0,5922954079.4800005,94690523641.21,2592452597.9,2690422559.86,"4,298.25","4,277.00","4,304.75","4,249.00",0.14K,0.40%,0.0,0.0,0.0,6234.565341647486,0.0,34298.57142857143,605886.1428571428,749266.8571428572,61880.28571428572,376413.4285714286,241665.8571428572,39675.857142857145,3909.714285714286,184.7142857142857,0.0,19177.42857142857,10067.0,3484.1428571428573,0.0,681546.7142857143,32712.571428571428,0.0,2650.8571428571427,1439057.142857143,309.0,6827.0,328.0,2778.0,61.0,0.0,24.690708590714287,1756.5590995854286,4.742766203285713,0.0,0.0,39.29774217014285,1.1995710397142858,0.0,2542770252.9407835,209409133806.20923,0.0,6627278621.84233,0.0,0.0,0.0,422094001.338833,25387559778.879185,0.0,0.0,641287642.1729128,0.0,0.0,1350033543.99,2690422559.86,0.0,11882136809.58,94690523641.21,721420203.9599999,5922954079.4800005,0.0,33945897806.640003
2022-08-16,0.0,5915109002.348001,95270449876.66402,2598732372.36,2688694595.684,"4,307.75","4,294.50","4,327.50","4,278.75",0.18K,0.22%,0.0,0.0,0.0,5388.771662299499,0.0,33466.37142857143,602060.6857142857,741890.7142857143,61433.485714285714,371895.60000000003,241483.80000000005,38537.6,3853.7428571428572,179.45714285714283,0.0,19001.714285714283,10108.514285714286,3397.4857142857145,0.0,667656.6285714286,32773.08571428571,0.0,2595.0,1451292.1714285715,320.0,6724.8,324.0,2724.2,61.0,0.0,24.08241371574286,1722.0461706441715,4.613314646371428,0.0,0.0,38.16905664382856,1.2388644628285714,0.0,2427461040.996415,197754759992.31763,0.0,6469287480.59777,0.0,0.0,0.0,392249513.52398384,24780081746.171856,0.0,0.0,632747070.312133,0.0,0.0,1352593096.674,2688694595.684,0.0,11882683840.194,95270449876.66402,710676489.688,5915109002.348001,0.0,34482090226.606
2022-08-17,0.0,5907263925.216001,95850376112.11803,2605012146.82,2686966631.508,"4,276.75","4,309.25","4,315.00","4,255.00",1.64M,-0.72%,0.0,0.0,0.0,4542.977982951514,0.0,32634.171428571426,598235.2285714286,734514.5714285715,60986.68571428572,367377.77142857143,241301.7428571429,37399.34285714286,3797.7714285714287,174.2,0.0,18825.999999999996,10150.028571428571,3310.8285714285716,0.0,653766.5428571429,32833.6,0.0,2539.142857142857,1463527.2,331.0,6622.6,320.0,2670.4,61.0,0.0,23.474118840771432,1687.5332417029144,4.4838630894571425,0.0,0.0,37.04037111751428,1.278157885942857,0.0,2312151829.0520463,186100386178.426,0.0,6311296339.353209,0.0,0.0,0.0,362405025.7091347,24172603713.464527,0.0,0.0,624206498.4513531,0.0,0.0,1355152649.358,2686966631.508,0.0,11883230870.808,95850376112.11803,699932775.4159999,5907263925.216001,0.0,35018282646.57201
2022-08-18,0.0,5899418848.084001,96430302347.57202,2611291921.2799997,2685238667.3320003,"4,286.50","4,279.50","4,295.50","4,258.00",1.37M,0.23%,0.0,0.0,0.0,3697.184303603527,0.0,31801.97142857143,594409.7714285714,727138.4285714285,60539.885714285716,362859.9428571429,241119.68571428573,36261.08571428571,3741.8,168.94285714285712,0.0,18650.285714285714,10191.542857142858,3224.171428571429,0.0,639876.4571428571,32894.114285714284,0.0,2483.285714285714,1475762.2285714287,342.0,6520.4,316.0,2616.6,61.0,0.0,22.8658239658,1653.0203127616571,4.354411532542858,0.0,0.0,35.9116855912,1.317451309057143,0.0,2196842617.1076775,174446012364.5344,0.0,6153305198.108648,0.0,0.0,0.0,332560537.89428556,23565125680.757202,0.0,0.0,615665926.5905731,0.0,0.0,1357712202.042,2685238667.3320003,0.0,11883777901.421999,96430302347.57202,689189061.1439999,5899418848.084001,0.0,35554475066.538
2022-08-19,0.0,5891573770.952001,97010228583.02603,2617571695.74,2683510703.156,"4,231.50","4,287.00","4,288.00","4,220.75",1.70M,-1.28%,0.0,0.0,0.0,2851.390624255541,0.0,30969.77142857143,590584.3142857143,719762.2857142857,60093.08571428572,358342.1142857143,240937.6285714286,35122.828571428574,3685.8285714285716,163.68571428571428,0.0,18474.571428571428,10233.057142857144,3137.5142857142855,0.0,625986.3714285714,32954.62857142857,0.0,2427.428571428571,1487997.2571428572,353.0,6418.2,312.0,2562.8,61.0,0.0,22.257529090828573,1618.5073838204,4.224959975628572,0.0,0.0,34.78300006488572,1.3567447321714285,0.0,2081533405.163309,162791638550.64276,0.0,5995314056.864087,0.0,0.0,0.0,302716050.0794364,22957647648.049873,0.0,0.0,607125354.7297932,0.0,0.0,1360271754.726,2683510703.156,0.0,11884324932.036,97010228583.02603,678445346.8719999,5891573770.952001,0.0,36090667486.504
2022-08-22,0.0,5883728693.820001,97590154818.48004,2623851470.2,2681782738.98,"4,141.25","4,221.00","4,221.50","4,131.50",1.72M,-2.13%,0.0,0.0,0.0,2005.5969449075544,0.0,30137.571428571428,586758.8571428572,712386.1428571428,59646.28571428572,353824.28571428574,240755.57142857145,33984.57142857143,3629.857142857143,158.42857142857142,0.0,18298.85714285714,10274.57142857143,3050.8571428571427,0.0,612096.2857142857,33015.142857142855,0.0,2371.5714285714284,1500232.2857142857,364.0,6316.0,308.0,2509.0,61.0,0.0,21.649234215857145,1583.994454879143,4.095508418714287,0.0,0.0,33.654314538571434,1.3960381552857142,0.0,1966224193.2189405,151137264736.75116,0.0,5837322915.619527,0.0,0.0,0.0,272871562.2645873,22350169615.342545,0.0,0.0,598584782.8690133,0.0,0.0,1362831307.41,2681782738.98,0.0,11884871962.65,97590154818.48004,667701632.5999999,5883728693.820001,0.0,36626859906.47
2022-08-23,0.0,5877793832.522,97295968434.37402,2622500388.694,2681917712.728,"4,130.50","4,147.00","4,161.75","4,118.00",1.58M,-0.26%,0.0,0.0,0.0,1992.133201974869,0.0,30212.371428571427,590391.5428571429,732257.3714285714,60526.485714285714,356671.60000000003,243265.97142857144,34558.0,3663.371428571429,158.7142857142857,0.0,18265.542857142857,10550.657142857144,3130.1714285714284,0.0,617168.8571428572,32616.885714285712,0.0,2294.6285714285714,1495400.7142857143,352.6,6111.8,316.2,3482.6,60.6,0.0,21.145323785428573,1579.5361610138286,4.120222152085716,0.0,0.0,33.24993046505715,1.4087588837714284,0.0,2394846391.239477,157918636819.84125,0.0,5693862381.062233,0.0,0.0,0.0,362882107.5485542,22214391854.784626,0.0,0.0,568502265.4008982,0.0,0.0,1361176558.976,2681917712.728,0.0,11745394146.568,97295968434.37402,665910253.956,5877793832.522,0.0,36600211272.022
2022-08-24,0.0,5871858971.224,97001782050.26802,2621149307.1879997,2682052686.4760003,"4,142.75","4,128.25","4,158.50","4,110.75",1.35M,0.30%,0.0,0.0,0.0,1978.669459042184,0.0,30287.171428571426,594024.2285714286,752128.6,61406.68571428572,359518.91428571433,245776.37142857144,35131.42857142857,3696.8857142857146,159.0,0.0,18232.22857142857,10826.742857142857,3209.4857142857145,0.0,622241.4285714285,32218.62857142857,0.0,2217.6857142857143,1490569.142857143,341.2,5907.6,324.4,4456.2,60.2,0.0,20.641413355,1575.0778671485143,4.144935885457143,0.0,0.0,32.84554639154286,1.4214796122571427,0.0,2823468589.2600136,164700008902.93134,0.0,5550401846.504939,0.0,0.0,0.0,452892652.832521,22078614094.226707,0.0,0.0,538419747.9327831,0.0,0.0,1359521810.542,2682052686.4760003,0.0,11605916330.486002,97001782050.26802,664118875.3119999,5871858971.224,0.0,36573562637.574005
2022-08-25,0.0,5865924109.926,96707595666.162,2619798225.682,2682187660.224,"4,201.00","4,148.75","4,202.75","4,143.00",1.64M,1.41%,0.0,0.0,0.0,1965.2057161094986,0.0,30361.97142857143,597656.9142857143,771999.8285714285,62286.885714285716,362366.2285714286,248286.77142857146,35704.85714285714,3730.4000000000005,159.28571428571428,0.0,18198.91428571429,11102.828571428572,3288.8,0.0,627314.0,31820.371428571427,0.0,2140.7428571428572,1485737.5714285714,329.8,5703.4,332.6,5429.8,59.8,0.0,20.137502924571432,1570.6195732831998,4.169649618828572,0.0,0.0,32.44116231802857,1.4342003407428572,0.0,3252090787.2805505,171481380986.02142,0.0,5406941311.947645,0.0,0.0,0.0,542903198.1164879,21942836333.668785,0.0,0.0,508337230.46466804,0.0,0.0,1357867062.108,2682187660.224,0.0,11466438514.404001,96707595666.162,662327496.668,5865924109.926,0.0,36546914003.126
2022-08-26,0.0,5859989248.627999,96413409282.056,2618447144.176,2682322633.972,"4,059.50","4,198.25","4,217.25","4,042.75",2.24M,-3.37%,0.0,0.0,0.0,1951.7419731768134,0.0,30436.77142857143,601289.6,791871.0571428571,63167.08571428572,365213.5428571429,250797.17142857146,36278.28571428571,3763.914285714286,159.57142857142858,0.0,18165.600000000006,11378.914285714285,3368.1142857142863,0.0,632386.5714285714,31422.114285714284,0.0,2063.8,1480906.0,318.4,5499.2,340.8,6403.4,59.4,0.0,19.63359249414286,1566.1612794178855,4.1943633522,0.0,0.0,32.03677824451428,1.4469210692285714,0.0,3680712985.3010874,178262753069.1115,0.0,5263480777.390351,0.0,0.0,0.0,632913743.4004548,21807058573.110867,0.0,0.0,478254712.9965529,0.0,0.0,1356212313.674,2682322633.972,0.0,11326960698.322002,96413409282.056,660536118.0239999,5859989248.627999,0.0,36520265368.678
