date,stablecoin_velocity_solana,daily_active_addresses_new_wallets_ethereum,daily_active_addresses_new_wallets_solana,energy_per_tx_ethereum,daily_active_addresses_returning_wallets_ethereum,energy_per_tx_solana,gas_consumed_native_solana,gas_consumed_native_ethereum,daily_active_addresses_returning_wallets_solana,daily_return_solana,dex_volumes_solana,dex_volumes_ethereum,tvl_usd_solana,tvl_usd_ethereum,p2p_ratio_ethereum,stablecoin_velocity_ethereum,stablecoin_supply_usd_ethereum,stablecoin_supply_usd_solana,p2p_stablecoin_transfer_volume_solana,stablecoin_transfer_volume_ethereum,stablecoin_transfer_volume_solana,p2p_stablecoin_transfer_volume_ethereum,weekly_unique_contract_deployers_solana,weekly_unique_contract_deployers_ethereum,fees_ethereum,daily_transactions_ethereum,daily_active_addresses_solana,daily_active_addresses_ethereum,fees_solana,daily_transactions_solana,market_cap_ethereum,market_cap_solana,daily_return_ethereum,price_solana,price_ethereum,date.1,daily_active_addresses_bitcoin
2024-06-19,17.3222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3433523707.13,1554756561.17,4148461756.0,57201637291.0,0.2604,1.5195,81065940678.42,2926651472.18,2294025866.88,123176036822.16,50696086063.78,32070166207.79,115.0,4945.0,5550319.79,1127592.0,1590782.0,378535.0,1814697.13,57782886.0,434492651441.09,62361208241.97,0.0,135.15,3498.22,2024-06-19,427979.1428571429
2024-06-20,17.3222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3465360919.78,1723791985.13,4136321655.0,58016741647.0,0.2604,1.5195,81065940678.42,2926651472.18,2294025866.88,123176036822.16,50696086063.78,32070166207.79,115.0,4945.0,7462585.84,1150083.0,1632907.0,372814.0,1739567.28,57776144.0,429570574514.96,61706156571.0,0.0,135.15,3498.22,2024-06-20,427979.1428571429
2024-06-21,17.3222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3144096840.83,1077296477.5,4118832789.0,56873984994.0,0.2604,1.5195,81065940678.42,2926651472.18,2294025866.88,123176036822.16,50696086063.78,32070166207.79,115.0,4945.0,4265798.23,1263722.0,1568938.0,509569.0,1651034.94,61635787.0,430070452526.12,62078256801.38,0.0,135.15,3498.22,2024-06-21,427979.1428571429
2024-06-22,17.3222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943181734.84,1255571590.73,4103201037.0,57053144498.0,0.2604,1.5195,81065940678.42,2926651472.18,2294025866.88,123176036822.16,50696086063.78,32070166207.79,115.0,4945.0,2606733.39,1316624.0,1629799.0,610802.0,1243333.42,61863683.0,427271533995.03,61606686233.87,0.0,135.15,3498.22,2024-06-22,427979.1428571429
2024-06-23,17.3222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2081347722.9,2700996627.21,4117810800.0,57095750149.0,0.2604,1.5195,81065940678.42,2926651472.18,2294025866.88,123176036822.16,50696086063.78,32070166207.79,115.0,4945.0,2853754.65,1095704.0,1319534.0,394595.0,1113876.6,63216873.0,418002114768.76,59352841547.74,0.0,135.15,3498.22,2024-06-23,427979.1428571429
2024-06-24,18.1662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0365,3876908024.81,1757385521.64,4037042904.0,55661247544.0,0.2356,2.1902,81085239870.69,2858750225.82,2499096188.69,177590827115.26,51932721897.17,41838301753.64,102.0,5089.0,4599716.37,1158931.0,1397974.0,391868.0,1356054.58,60815149.0,402843439308.61,61042345065.71,-0.0304,140.08,3391.78,2024-06-24,463089.4285714286
2024-06-25,18.1662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3282153334.02,1743309375.35,4067594784.0,54780114410.0,0.2356,2.1902,81085239870.69,2858750225.82,2499096188.69,177590827115.26,51932721897.17,41838301753.64,102.0,5089.0,4499044.9,1193832.0,1385757.0,427750.0,1313654.13,61510459.0,407935619100.43,63106257051.66,0.0,140.08,3391.78,2024-06-25,463089.4285714286
2024-06-26,18.1662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2870092423.82,2371508489.48,4207105359.0,55923445572.0,0.2356,2.1902,81085239870.69,2858750225.82,2499096188.69,177590827115.26,51932721897.17,41838301753.64,102.0,5089.0,4338608.45,1248199.0,1979162.0,487437.0,1596176.75,68202258.0,404420889593.21,63108597357.7,0.0,140.08,3391.78,2024-06-26,463089.4285714286
2024-06-27,18.1662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3619054514.14,1744805816.95,4216378991.0,55602522805.0,0.2356,2.1902,81085239870.69,2858750225.82,2499096188.69,177590827115.26,51932721897.17,41838301753.64,102.0,5089.0,5493555.92,1173697.0,1554161.0,416738.0,2814302.43,63238391.0,413911406152.81,68956935473.74,0.0,140.08,3391.78,2024-06-27,463089.4285714286
2024-06-28,18.1662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3199235010.43,939387310.59,4429295058.0,55982248324.0,0.2356,2.1902,81085239870.69,2858750225.82,2499096188.69,177590827115.26,51932721897.17,41838301753.64,102.0,5089.0,4196645.32,1175815.0,1584852.0,416422.0,1747813.03,64020619.0,405590219265.01,64611649671.82,0.0,140.08,3391.78,2024-06-28,463089.4285714286
2024-06-29,18.1662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2081936699.17,1228658512.71,4248607574.0,54854643057.0,0.2356,2.1902,81085239870.69,2858750225.82,2499096188.69,177590827115.26,51932721897.17,41838301753.64,102.0,5089.0,2202030.01,1142572.0,1433874.0,466560.0,1312916.22,67079123.0,405186539487.58,64693099935.26,0.0,140.08,3391.78,2024-06-29,463089.4285714286
2024-06-30,18.1662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2420859703.21,1533710136.7,4277088700.0,54921935139.0,0.2356,2.1902,81085239870.69,2858750225.82,2499096188.69,177590827115.26,51932721897.17,41838301753.64,102.0,5089.0,2910349.24,1122964.0,1580129.0,401721.0,1379603.2,64658500.0,412683392973.91,67675125124.6,0.0,140.08,3391.78,2024-06-30,463089.4285714286
2024-07-01,17.7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026,2963219989.15,1324678414.84,4416629144.0,56029282918.0,0.228,2.122,80541956280.71,3010062814.07,2825065155.19,170906022433.62,53495576612.49,38962139707.71,113.0,4790.0,4458501.44,1155552.0,1449294.0,387015.0,1733453.5,65198270.0,413087026853.56,67673065514.69,-0.065,139.72,3171.43,2024-07-01,486965.0
2024-07-02,17.7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3130512039.57,2019421949.35,4419055858.0,55971689197.0,0.228,2.122,80541956280.71,3010062814.07,2825065155.19,170906022433.62,53495576612.49,38962139707.71,113.0,4790.0,4051582.52,1135937.0,1529839.0,378770.0,1615249.72,67305076.0,410850514007.59,71136229946.13,0.0,139.72,3171.43,2024-07-02,486965.0
2024-07-03,17.7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900747557.06,2730991723.61,4538843969.0,55165980721.0,0.228,2.122,80541956280.71,3010062814.07,2825065155.19,170906022433.62,53495576612.49,38962139707.71,113.0,4790.0,5566549.94,1151881.0,1448202.0,354141.0,1763621.14,62553264.0,395971730267.6,65082723830.86,0.0,139.72,3171.43,2024-07-03,486965.0
2024-07-04,17.7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3929538553.42,3469849358.52,4228394749.0,53744961708.0,0.228,2.122,80541956280.71,3010062814.07,2825065155.19,170906022433.62,53495576612.49,38962139707.71,113.0,4790.0,4657773.11,1241195.0,1421180.0,431142.0,1108415.27,60107672.0,369571668593.03,59426641950.27,0.0,139.72,3171.43,2024-07-04,486965.0
2024-07-05,17.7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4228943137.83,1450774528.53,4030942478.0,50677711656.0,0.228,2.122,80541956280.71,3010062814.07,2825065155.19,170906022433.62,53495576612.49,38962139707.71,113.0,4790.0,5423857.35,1237133.0,1356113.0,432243.0,1189491.0,58927552.0,358878418412.55,62269271952.28,0.0,139.72,3171.43,2024-07-05,486965.0
2024-07-06,17.7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2975321693.56,1311294380.4,4121763262.0,50079251194.0,0.228,2.122,80541956280.71,3010062814.07,2825065155.19,170906022433.62,53495576612.49,38962139707.71,113.0,4790.0,2183307.07,1137910.0,1541704.0,430451.0,1338345.21,62943521.0,368279414918.99,66217813182.98,0.0,139.72,3171.43,2024-07-06,486965.0
2024-07-07,17.7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2994356896.7,2296236628.37,4301961412.0,50229400166.0,0.228,2.122,80541956280.71,3010062814.07,2825065155.19,170906022433.62,53495576612.49,38962139707.71,113.0,4790.0,1829202.55,1028463.0,1361811.0,352688.0,1313495.86,64086515.0,350977454882.58,61059941285.77,0.0,139.72,3171.43,2024-07-07,486965.0
2024-07-08,17.8041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,4225587439.53,1634659927.82,4083123784.0,48586351066.0,0.239,1.9078,81076898475.63,3035120538.4,2575474518.16,154675533103.38,54037730263.5,36972088102.49,95.0,5182.0,3052530.31,1137702.0,1470713.0,393527.0,1479163.06,64880045.0,362836336467.42,64537904951.41,-0.0162,141.11,3120.16,2024-07-08,453052.5714285714
2024-07-09,17.8041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3534480838.02,1638651890.16,4199884288.0,50225629797.0,0.239,1.9078,81076898475.63,3035120538.4,2575474518.16,154675533103.38,54037730263.5,36972088102.49,95.0,5182.0,3267191.72,1151773.0,1563963.0,399376.0,1457194.95,68720315.0,368733224976.2,65737860357.99,0.0,141.11,3120.16,2024-07-09,453052.5714285714
2024-07-10,17.8041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3091313890.43,1541298755.25,4291739156.0,50731045351.0,0.239,1.9078,81076898475.63,3035120538.4,2575474518.16,154675533103.38,54037730263.5,36972088102.49,95.0,5182.0,4650726.58,1175636.0,1417504.0,402206.0,1282751.44,72999265.0,372867773189.4,65837743099.4,0.0,141.11,3120.16,2024-07-10,453052.5714285714
2024-07-11,17.8041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3358494156.23,1520891878.39,4282750794.0,51213919072.0,0.239,1.9078,81076898475.63,3035120538.4,2575474518.16,154675533103.38,54037730263.5,36972088102.49,95.0,5182.0,3931405.56,1191567.0,1450178.0,415861.0,1352465.63,74295742.0,372384838887.21,63095416379.1,0.0,141.11,3120.16,2024-07-11,453052.5714285714
2024-07-12,17.8041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2787398297.02,1100029188.34,4178070260.0,51407981574.0,0.239,1.9078,81076898475.63,3035120538.4,2575474518.16,154675533103.38,54037730263.5,36972088102.49,95.0,5182.0,2904569.23,1187556.0,1456779.0,438788.0,1474122.11,71420736.0,376300269815.65,64601740344.99,0.0,141.11,3120.16,2024-07-12,453052.5714285714
2024-07-13,17.8041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2361333414.56,1340378562.95,4225298263.0,51593972501.0,0.239,1.9078,81076898475.63,3035120538.4,2575474518.16,154675533103.38,54037730263.5,36972088102.49,95.0,5182.0,2755884.94,1144551.0,1523673.0,420614.0,1496363.6,74084205.0,381711250543.16,65828079252.62,0.0,141.11,3120.16,2024-07-13,453052.5714285714
2024-07-14,17.8041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3044013227.89,2634722528.21,4289099440.0,52337271731.0,0.239,1.9078,81076898475.63,3035120538.4,2575474518.16,154675533103.38,54037730263.5,36972088102.49,95.0,5182.0,3252127.82,1083062.0,1570475.0,361381.0,1816688.71,69789371.0,391583812600.58,68729116144.65,0.0,141.11,3120.16,2024-07-14,453052.5714285714
2024-07-15,14.8057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1773,3974153673.1,2366449567.37,4458228880.0,53871852383.0,0.2339,2.097,80900362280.22,3266278391.5,2267024133.6,169651170405.16,48359691761.34,39676716137.34,102.0,5377.0,6292994.92,1156258.0,1656352.0,378063.0,2312904.07,68907166.0,419316550609.62,74102104615.58,0.1132,166.13,3473.49,2024-07-15,490331.28571428574
2024-07-16,14.8057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4208680295.4,1852550930.62,4710811099.0,55440652266.0,0.2339,2.097,80900362280.22,3266278391.5,2267024133.6,169651170405.16,48359691761.34,39676716137.34,102.0,5377.0,6475732.24,1199035.0,1807071.0,364564.0,2071413.37,70979164.0,414703698412.1,74732938819.62,0.0,166.13,3473.49,2024-07-16,490331.28571428574
2024-07-17,14.8057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3527663031.45,1769231034.69,4705342172.0,55925812416.0,0.2339,2.097,80900362280.22,3266278391.5,2267024133.6,169651170405.16,48359691761.34,39676716137.34,102.0,5377.0,7135187.75,1187616.0,2094530.0,338074.0,1826716.16,67013365.0,407908628077.67,72209875941.81,0.0,166.13,3473.49,2024-07-17,490331.28571428574
2024-07-18,14.8057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3402055347.95,2120073896.55,4613011600.0,55290758740.0,0.2339,2.097,80900362280.22,3266278391.5,2267024133.6,169651170405.16,48359691761.34,39676716137.34,102.0,5377.0,7701249.48,1182695.0,1984033.0,350870.0,1880654.16,68659133.0,412233122047.32,73852444296.55,0.0,166.13,3473.49,2024-07-18,490331.28571428574
2024-07-19,14.8057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4006693594.87,1217828456.97,4715956666.0,54994688574.0,0.2339,2.097,80900362280.22,3266278391.5,2267024133.6,169651170405.16,48359691761.34,39676716137.34,102.0,5377.0,5620971.54,1143619.0,1872272.0,356978.0,1855971.03,65618962.0,421392010127.03,78561627383.89,0.0,166.13,3473.49,2024-07-19,490331.28571428574
2024-07-20,14.8057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3047263704.06,1442806765.62,5040869657.0,56349572183.0,0.2339,2.097,80900362280.22,3266278391.5,2267024133.6,169651170405.16,48359691761.34,39676716137.34,102.0,5377.0,3404290.03,1106348.0,1724825.0,371701.0,1536994.34,74068199.0,423550664963.51,80854762308.14,0.0,166.13,3473.49,2024-07-20,490331.28571428574
2024-07-21,14.8057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4370460109.28,2125455294.33,5113550909.0,56707482017.0,0.2339,2.097,80900362280.22,3266278391.5,2267024133.6,169651170405.16,48359691761.34,39676716137.34,102.0,5377.0,4675770.58,1110007.0,1870785.0,348457.0,2058819.14,69579617.0,424780865928.97,85429935644.32,0.0,166.13,3473.49,2024-07-21,490331.28571428574
2024-07-22,13.1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0786,4283318681.79,2405938194.06,5293525544.0,56699149034.0,0.2123,2.0584,81785818228.06,3235433635.6,1850672926.32,168349151872.89,42512939693.93,35735392267.12,122.0,5300.0,5103755.38,1151384.0,2055765.0,351991.0,2010350.7,65729790.0,413961610216.08,83131628699.87,-0.0441,179.18,3320.26,2024-07-22,437920.4285714286
2024-07-23,13.1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4653079154.0,1794110426.53,5192995037.0,56261663979.0,0.2123,2.0584,81785818228.06,3235433635.6,1850672926.32,168349151872.89,42512939693.93,35735392267.12,122.0,5300.0,4427643.01,1153608.0,2371410.0,373374.0,2049135.54,67992878.0,418879212976.9,80374938686.51,0.0,179.18,3320.26,2024-07-23,437920.4285714286
2024-07-24,13.1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4288142477.04,2914066507.62,5041056345.0,56549271224.0,0.2123,2.0584,81785818228.06,3235433635.6,1850672926.32,168349151872.89,42512939693.93,35735392267.12,122.0,5300.0,3720566.82,1134655.0,2135774.0,359638.0,1815562.57,72033278.0,401152738546.73,82711015097.19,0.0,179.18,3320.26,2024-07-24,437920.4285714286
2024-07-25,13.1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5577643400.83,1776236670.83,5139865511.0,53940632102.0,0.2123,2.0584,81785818228.06,3235433635.6,1850672926.32,168349151872.89,42512939693.93,35735392267.12,122.0,5300.0,3835718.15,1125280.0,1854312.0,348591.0,1625295.9,70147071.0,381782355331.57,79757334803.66,0.0,179.18,3320.26,2024-07-25,437920.4285714286
2024-07-26,13.1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3898533487.85,1683740888.79,5009068831.0,52906340868.0,0.2123,2.0584,81785818228.06,3235433635.6,1850672926.32,168349151872.89,42512939693.93,35735392267.12,122.0,5300.0,2624300.01,1138693.0,1996181.0,377010.0,1827272.74,72760571.0,394189879099.26,85018101278.75,0.0,179.18,3320.26,2024-07-26,437920.4285714286
2024-07-27,13.1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4991792790.9,1168285876.56,5276251520.0,54259261854.0,0.2123,2.0584,81785818228.06,3235433635.6,1850672926.32,168349151872.89,42512939693.93,35735392267.12,122.0,5300.0,4231219.48,1073935.0,2167668.0,344164.0,2163579.63,70603647.0,391424161950.52,85827248193.05,0.0,179.18,3320.26,2024-07-27,437920.4285714286
2024-07-28,13.1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4563202308.67,2068765122.72,5358618446.0,54285394573.0,0.2123,2.0584,81785818228.06,3235433635.6,1850672926.32,168349151872.89,42512939693.93,35735392267.12,122.0,5300.0,2307871.71,1041777.0,1833058.0,369671.0,2311959.29,61639361.0,393579006059.78,85867074048.96,0.0,179.18,3320.26,2024-07-28,437920.4285714286
2024-07-29,13.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0954,5409683394.68,1714936498.42,5315370850.0,54773849412.0,0.2046,2.3938,81244742177.87,3181113882.99,2799995114.46,194483756094.31,43021539040.64,39785657566.88,105.0,5094.0,2838564.88,1093737.0,2260672.0,349877.0,2115611.13,68411750.0,399239444647.54,84999082716.62,-0.0705,162.08,3086.24,2024-07-29,470918.0
2024-07-30,13.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4804202856.9,1802276247.16,5311594655.0,55456622267.0,0.2046,2.3938,81244742177.87,3181113882.99,2799995114.46,194483756094.31,43021539040.64,39785657566.88,105.0,5094.0,5188793.28,1167025.0,2142961.0,363267.0,2156769.22,68546729.0,393942961780.89,83221052241.07,0.0,162.08,3086.24,2024-07-30,470918.0
2024-07-31,13.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4493635483.4,2187775345.28,5232327067.0,54806721023.0,0.2046,2.3938,81244742177.87,3181113882.99,2799995114.46,194483756094.31,43021539040.64,39785657566.88,105.0,5094.0,5308242.35,1166240.0,1926417.0,361880.0,2200679.11,63638819.0,388633791826.87,79950614578.1,0.0,162.08,3086.24,2024-07-31,470918.0
2024-08-01,13.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4787930344.55,2552173154.01,5093560964.0,53721559236.0,0.2046,2.3938,81244742177.87,3181113882.99,2799995114.46,194483756094.31,43021539040.64,39785657566.88,105.0,5094.0,5982793.68,1125933.0,1905815.0,322961.0,1686867.24,61663924.0,385340171208.76,78136018435.1,0.0,162.08,3086.24,2024-08-01,470918.0
2024-08-02,13.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4607471103.82,2252056640.13,4989080786.0,53125090435.0,0.2046,2.3938,81244742177.87,3181113882.99,2799995114.46,194483756094.31,43021539040.64,39785657566.88,105.0,5094.0,3637300.65,1087561.0,1812269.0,324717.0,1410165.65,60540456.0,358543505038.74,70897108855.05,0.0,162.08,3086.24,2024-08-02,470918.0
2024-08-03,13.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3557971365.54,2273499733.13,4702368400.0,50457285388.0,0.2046,2.3938,81244742177.87,3181113882.99,2799995114.46,194483756094.31,43021539040.64,39785657566.88,105.0,5094.0,2181068.45,1087774.0,1558633.0,403400.0,1018549.1,63765706.0,349395441871.31,66539693653.1,0.0,162.08,3086.24,2024-08-03,470918.0
2024-08-04,13.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3627517858.74,9437926958.49,4475691927.0,49135365315.0,0.2046,2.3938,81244742177.87,3181113882.99,2799995114.46,194483756094.31,43021539040.64,39785657566.88,105.0,5094.0,2925452.9,1043193.0,1654508.0,373997.0,968698.29,66581083.0,323403607818.75,64069506751.66,0.0,162.08,3086.24,2024-08-04,470918.0
2024-08-05,14.5905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0892,8816117423.71,2215532734.82,4386500058.0,44323365167.0,0.1693,3.4544,80663303617.63,3450613507.27,3229178967.11,278645560801.17,50346020204.61,47160864121.62,93.0,5403.0,19382165.21,1133164.0,1662496.0,322417.0,1263868.63,47390643.0,291245061884.56,60385581799.65,-0.1822,147.62,2523.82,2024-08-05,459350.28571428574
2024-08-06,14.5905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4911484836.65,2344126024.5,4131063868.0,42826067753.0,0.1693,3.4544,80663303617.63,3450613507.27,3229178967.11,278645560801.17,50346020204.61,47160864121.62,93.0,5403.0,2917987.7,1130468.0,1647087.0,363762.0,1732610.7,49294423.0,295168597349.08,66888724877.83,0.0,147.62,2523.82,2024-08-06,459350.28571428574
2024-08-07,14.5905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4920260360.86,1918946474.86,4490172614.0,43951844439.0,0.1693,3.4544,80663303617.63,3450613507.27,3229178967.11,278645560801.17,50346020204.61,47160864121.62,93.0,5403.0,3026594.45,1123175.0,1798680.0,357937.0,1692286.2,50188870.0,282098261495.4,67833484660.88,0.0,147.62,2523.82,2024-08-07,459350.28571428574
2024-08-08,14.5905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4658359979.62,1636872313.94,4485326899.0,42306660460.0,0.1693,3.4544,80663303617.63,3450613507.27,3229178967.11,278645560801.17,50346020204.61,47160864121.62,93.0,5403.0,4281716.25,1097066.0,1588662.0,317673.0,1924864.19,55169031.0,322827381254.32,75605989422.62,0.0,147.62,2523.82,2024-08-08,459350.28571428574
2024-08-09,14.5905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3274310209.83,1018120909.08,4824056397.0,45954667190.0,0.1693,3.4544,80663303617.63,3450613507.27,3229178967.11,278645560801.17,50346020204.61,47160864121.62,93.0,5403.0,3161036.86,1100553.0,1524362.0,339980.0,1423744.21,60213352.0,312353537574.91,72748882742.72,0.0,147.62,2523.82,2024-08-09,459350.28571428574
2024-08-10,14.5905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2163287977.19,1375928371.04,4760798759.0,45832253306.0,0.1693,3.4544,80663303617.63,3450613507.27,3229178967.11,278645560801.17,50346020204.61,47160864121.62,93.0,5403.0,1642730.4,1051563.0,1350124.0,389507.0,1229325.86,64780056.0,313697482213.24,71780208858.93,0.0,147.62,2523.82,2024-08-10,459350.28571428574
2024-08-11,14.5905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2654123340.12,1691246596.18,4798545413.0,45972541393.0,0.1693,3.4544,80663303617.63,3450613507.27,3229178967.11,278645560801.17,50346020204.61,47160864121.62,93.0,5403.0,2119660.13,985147.0,1582287.0,321583.0,951857.08,59847960.0,307740266021.37,65970515368.13,0.0,147.62,2523.82,2024-08-11,459350.28571428574
2024-08-12,9.3836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0291,3426475611.72,1563739683.0,4561806429.0,44720670360.0,0.2322,2.0706,82398532681.3,3772726039.38,2435103625.48,170610624355.46,35401897480.53,39619073452.11,125.0,5859.0,3777839.43,1060624.0,1690627.0,294921.0,1230598.48,60835586.0,328070186437.41,68410924515.65,0.0462,143.33,2640.42,2024-08-12,437729.8571428572
2024-08-13,9.3836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2780581461.56,1444886696.67,4619613825.0,45957811925.0,0.2322,2.0706,82398532681.3,3772726039.38,2435103625.48,170610624355.46,35401897480.53,39619073452.11,125.0,5859.0,2673413.91,1088875.0,1900638.0,334090.0,1347245.73,61104494.0,325002180894.28,68523383455.01,0.0,143.33,2640.42,2024-08-13,437729.8571428572
2024-08-14,9.3836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2815994492.07,1877553077.84,4697725303.0,46873298500.0,0.2322,2.0706,82398532681.3,3772726039.38,2435103625.48,170610624355.46,35401897480.53,39619073452.11,125.0,5859.0,2974126.69,1278666.0,1674144.0,520699.0,1101735.2,64250751.0,320231285058.06,67161503325.74,0.0,143.33,2640.42,2024-08-14,437729.8571428572
2024-08-15,9.3836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3201292104.82,1417157623.26,4657720055.0,45601440599.0,0.2322,2.0706,82398532681.3,3772726039.38,2435103625.48,170610624355.46,35401897480.53,39619073452.11,125.0,5859.0,3388236.23,1252405.0,1943546.0,484649.0,1022390.81,63781355.0,309002097789.99,66618864444.5,0.0,143.33,2640.42,2024-08-15,437729.8571428572
2024-08-16,9.3836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850551391.35,898325034.95,4614902671.0,45209051140.0,0.2322,2.0706,82398532681.3,3772726039.38,2435103625.48,170610624355.46,35401897480.53,39619073452.11,125.0,5859.0,1661575.91,1111995.0,1807234.0,388774.0,837147.03,64119298.0,311786461030.44,64863103906.71,0.0,143.33,2640.42,2024-08-16,437729.8571428572
2024-08-17,9.3836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1577499219.06,862477885.44,4573874558.0,45694632380.0,0.2322,2.0706,82398532681.3,3772726039.38,2435103625.48,170610624355.46,35401897480.53,39619073452.11,125.0,5859.0,1396121.28,1003438.0,1574038.0,357635.0,742075.81,66481421.0,314212508914.41,66056074283.67,0.0,143.33,2640.42,2024-08-17,437729.8571428572
2024-08-18,9.3836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938738538.9,1277764969.13,4628788832.0,45781064962.0,0.2322,2.0706,82398532681.3,3772726039.38,2435103625.48,170610624355.46,35401897480.53,39619073452.11,125.0,5859.0,1512274.43,1029131.0,1512654.0,354595.0,881896.34,64839704.0,314682052511.7,66473085149.04,0.0,143.33,2640.42,2024-08-18,437729.8571428572
2024-08-19,9.8903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417,2307672432.22,1664655479.55,4696280208.0,46214368137.0,0.1901,2.4902,84159637139.17,3794114411.98,3553833973.23,209576965081.27,37524988788.55,39831876585.86,111.0,5454.0,1899202.32,1042805.0,1748500.0,320118.0,883180.52,65614898.0,317616756579.95,67367254143.21,0.0142,149.3,2678.01,2024-08-19,424807.0
2024-08-20,9.8903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2442647152.87,2558329434.81,4702144884.0,45973262928.0,0.1901,2.4902,84159637139.17,3794114411.98,3553833973.23,209576965081.27,37524988788.55,39831876585.86,111.0,5454.0,2219625.42,1070613.0,1871569.0,327369.0,699316.8,66689187.0,309867213669.32,66476153688.21,0.0,149.3,2678.01,2024-08-20,424807.0
